season,team,TEAM_ABBREVIATION,first_name,last_name,full_name,position,salary,MIN,FG_PCT,FG3_PCT,FT_PCT,REB,AST,TOV,STL,BLK,PTS,mp,raptor_offense,raptor_defense,raptor_total,war_total
2011,Los Angeles Lakers,LAL,Luke,Walton,Luke Walton,Power Forward and Small Forward,5680000,64.61666667,0.429,0,0,14,5,2,2,0,12,488,-4.513750156,-0.250654999,-4.764405155,-0.520003821
2012,Cleveland Cavaliers,CLE,Luke,Walton,Luke Walton,Power Forward and Small Forward,6091363,857.18,0.392,0.299,0.5,145,166,60,42,13,172,364,-4.329436509,-2.048558779,-6.377995288,-0.676687205
2000,New York Knicks,NYK,Charlie,Ward,Charlie Ward,Point Guard,5040000,1494.606667,0.416,0.383,0.8,159,273,112,70,10,433,2425,2.595237856,1.863404456,4.458642312,9.061056229
2001,New York Knicks,NYK,Charlie,Ward,Charlie Ward,Point Guard,5110000,1057.48,0.373,0.323,0.81,127,203,75,68,14,326,1578,1.973817078,1.305113718,3.278930796,4.868609502
2002,New York Knicks,NYK,Charlie,Ward,Charlie Ward,Point Guard,5570000,1467.255,0.399,0.378,0.774,177,306,95,78,11,472,1058,0.280205533,2.544179489,2.824385022,3.034171385
2003,New York Knicks,TOT,Charlie,Ward,Charlie Ward,Point Guard,6030000,1252.805,0.41,0.408,0.741,144,215,96,64,11,424,1465,3.217897988,1.101047869,4.318945857,5.31375207
2003,New York Knicks,SAS,Charlie,Ward,Charlie Ward,Point Guard,6030000,424.8966667,0.346,0.368,0.667,48,45,27,17,3,119,1465,3.217897988,1.101047869,4.318945857,5.31375207
2003,New York Knicks,NYK,Charlie,Ward,Charlie Ward,Point Guard,6030000,827.9083333,0.442,0.428,0.762,96,170,69,47,8,305,1465,3.217897988,1.101047869,4.318945857,5.31375207
2004,Houston Rockets,HOU,Charlie,Ward,Charlie Ward,Point Guard,1700000,359.5466667,0.312,0.314,0.846,39,43,18,15,0,75,1265,0.120034548,0.311847515,0.431882063,2.095748236
2015,Phoenix Suns,PHX,T.J.,Warren,T.J. Warren,Small Forward,2041080,1070.19,0.501,0.4,0.703,147,44,32,37,16,515,614,-2.088079677,-1.060456626,-3.148536303,-0.124721266
2016,Phoenix Suns,PHX,T.J.,Warren,T.J. Warren,Small Forward,2128920,2048.03,0.495,0.265,0.773,339,75,57,76,39,951,1070,0.525225569,-1.714279147,-1.189053578,0.847596095
2017,Phoenix Suns,PHX,T.J.,Warren,T.J. Warren,Small Forward,3152931,2141.766667,0.498,0.222,0.757,333,85,85,65,41,1271,2048,0.930679899,-1.077996238,-0.147316339,2.72191532
2006,Memphis Grizzlies,MEM,Hakim,Warrick,Hakim Warrick,Power Forward,1286280,2152.451667,0.524,0,0.771,420,75,161,43,30,1045,767,-4.710997046,-2.101246361,-6.812243407,-1.611292158
2007,Memphis Grizzlies,MEM,Hakim,Warrick,Hakim Warrick,Power Forward,1376040,1753.67,0.502,0.271,0.704,356,53,85,36,28,852,2152,-1.446318925,-2.825825017,-4.272143942,-1.671869835
2008,Memphis Grizzlies,MEM,Hakim,Warrick,Hakim Warrick,Power Forward,2119102,2029.43,0.491,0.217,0.711,406,66,98,48,39,951,1754,-1.72497487,-2.434141664,-4.159116534,-1.258614182
2009,Chicago Bulls,TOT,Hakim,Warrick,Hakim Warrick,Power Forward,3000000,1557.22,0.482,0.143,0.737,314,52,80,24,18,733,2029,-0.89236598,-1.105215849,-1.997581829,0.777132813
2009,Chicago Bulls,CHI,Hakim,Warrick,Hakim Warrick,Power Forward,3000000,532.76,0.483,0,0.755,102,17,23,7,8,243,2029,-0.89236598,-1.105215849,-1.997581829,0.777132813
2009,Chicago Bulls,MIL,Hakim,Warrick,Hakim Warrick,Power Forward,3000000,1024.46,0.481,0.167,0.727,212,35,57,17,10,490,2029,-0.89236598,-1.105215849,-1.997581829,0.777132813
2010,Phoenix Suns,PHX,Hakim,Warrick,Hakim Warrick,Power Forward,4250000,1415.521667,0.511,0.091,0.721,296,69,79,32,9,669,1588,-1.426497544,-2.241460161,-3.667957704,-0.747248551
2011,Phoenix Suns,PHX,Hakim,Warrick,Hakim Warrick,Power Forward,4000000,503.0266667,0.411,0.1,0.768,92,30,36,8,3,225,1416,-0.908759716,-2.337010902,-3.245770618,-0.356608363
2012,Orlando Magic,TOT,Hakim,Warrick,Hakim Warrick,Power Forward,4000000,488.905,0.406,0,0.682,89,25,29,13,6,194,503,-2.890438317,-3.052747223,-5.94318554,-0.817035399
2012,Orlando Magic,CHA,Hakim,Warrick,Hakim Warrick,Power Forward,4000000,481.6716667,0.405,0,0.674,89,25,29,12,6,190,503,-2.890438317,-3.052747223,-5.94318554,-0.817035399
2012,Orlando Magic,NOH,Hakim,Warrick,Hakim Warrick,Power Forward,4000000,7.233333333,0.5,0,1,0,0,0,1,0,4,503,-2.890438317,-3.052747223,-5.94318554,-0.817035399
2008,Golden State Warriors,GSW,C.J.,Watson,C.J. Watson,Point Guard,711517,1883.11,0.457,0.4,0.87,192,206,92,96,4,730,368,-1.859889016,-1.1911927,-3.051081716,-0.056277579
2009,Golden State Warriors,GSW,C.J.,Watson,C.J. Watson,Point Guard,1000497,1787.945,0.468,0.31,0.771,169,180,69,103,8,667,1883,0.248533883,-1.068022778,-0.819488894,1.850514748
2010,Chicago Bulls,CHI,C.J.,Watson,C.J. Watson,Point Guard,3100000,1090.733333,0.371,0.393,0.742,94,186,73,55,11,405,1788,0.141187028,1.162892559,1.304079586,3.699267528
2011,Chicago Bulls,CHI,C.J.,Watson,C.J. Watson,Point Guard,3400000,1159.41,0.368,0.393,0.808,105,200,97,45,8,474,1227,-1.730093995,1.63894572,-0.091148274,1.660290066
2013,Indiana Pacers,IND,C.J.,Watson,C.J. Watson,Point Guard,2016000,1193.281667,0.437,0.366,0.784,101,107,60,60,8,414,1682,0.66288707,-0.23353276,0.42935431,2.741806223
2014,Indiana Pacers,IND,C.J.,Watson,C.J. Watson,Point Guard,2106720,1421.951667,0.434,0.4,0.826,163,208,100,57,9,570,1535,-1.482335154,2.141519925,0.659184771,2.602506371
2015,Orlando Magic,ORL,C.J.,Watson,C.J. Watson,Point Guard,5000000,655.7033333,0.343,0.292,0.872,66,88,25,19,5,142,1422,0.142436853,1.111826554,1.254263407,2.915974449
2016,Orlando Magic,ORL,C.J.,Watson,C.J. Watson,Point Guard,5000000,1012.5,0.387,0.305,0.864,89,114,47,43,2,281,656,-1.606689977,-3.161712451,-4.768402428,-0.672686793
2002,Memphis Grizzlies,MEM,Earl,Watson,Earl Watson,Point Guard,1215000,1361.961667,0.435,0.341,0.721,164,225,88,89,14,433,964,-1.195680939,1.481314019,0.28563308,1.498954141
2003,Memphis Grizzlies,MEM,Earl,Watson,Earl Watson,Point Guard,1336500,1673,0.371,0.245,0.652,178,402,146,91,19,460,1366,0.34564277,2.198082903,2.543725673,3.703784412
2004,Memphis Grizzlies,MEM,Earl,Watson,Earl Watson,Point Guard,1458000,1814.321667,0.426,0.319,0.659,164,359,167,83,19,615,1731,-0.089971135,1.623051571,1.533080437,3.81560486
2005,Denver Nuggets,TOT,Earl,Watson,Earl Watson,Point Guard,5000000,1577.66,0.43,0.404,0.676,158,289,136,68,10,623,1882,0.067125582,1.080908013,1.148033595,3.769509622
2005,Denver Nuggets,SEA,Earl,Watson,Earl Watson,Point Guard,5000000,602.7016667,0.432,0.42,0.731,72,129,61,31,3,276,1882,0.067125582,1.080908013,1.148033595,3.769509622
2005,Denver Nuggets,DEN,Earl,Watson,Earl Watson,Point Guard,5000000,974.9583333,0.429,0.395,0.627,86,160,75,37,7,347,1882,0.067125582,1.080908013,1.148033595,3.769509622
2006,Seattle SuperSonics,SEA,Earl,Watson,Earl Watson,Point Guard,5400000,2151.896667,0.383,0.329,0.735,185,437,167,99,23,726,1578,1.398826364,0.232722136,1.631548501,3.602422995
2007,Seattle SuperSonics,SEA,Earl,Watson,Earl Watson,Point Guard,5800000,2269.061667,0.454,0.371,0.766,225,531,175,69,11,838,2152,0.632608022,-0.893943973,-0.261335951,2.735199024
2008,Oklahoma City Thunder,OKC,Earl,Watson,Earl Watson,Point Guard,6200000,1776.466667,0.384,0.235,0.755,183,391,156,50,11,448,2269,0.796529148,-0.417438187,0.379090961,3.605370756
2009,Oklahoma City Thunder,IND,Earl,Watson,Earl Watson,Point Guard,6600000,2322.031667,0.426,0.288,0.71,240,399,175,104,16,619,1776,-1.536713592,-1.901453103,-3.438166695,-0.622335069
2009,Indiana Pacers,IND,Earl,Watson,Earl Watson,Point Guard,2800000,2322.031667,0.426,0.288,0.71,240,399,175,104,16,619,1776,-1.536713592,-1.901453103,-3.438166695,-0.622335069
2010,Utah Jazz,UTA,Earl,Watson,Earl Watson,Point Guard,1229255,1567.35,0.41,0.336,0.671,182,278,116,61,17,343,2322,-0.590920089,0.360544564,-0.230375524,2.987675508
2011,Utah Jazz,UTA,Earl,Watson,Earl Watson,Point Guard,2000000,1032.501667,0.338,0.192,0.674,121,217,85,54,22,149,1567,-0.511658785,-0.238407454,-0.750066239,1.60024232
2012,Utah Jazz,UTA,Earl,Watson,Earl Watson,Point Guard,2000000,829.0566667,0.308,0.179,0.68,87,190,69,40,8,96,1033,-1.422134358,1.268845031,-0.153289327,1.374417914
2013,Portland Trail Blazers,POR,Earl,Watson,Earl Watson,Point Guard,1399507,160.5933333,0.273,0.286,1,15,28,17,5,1,12,829,-2.491369661,-1.162067906,-3.653437567,-0.383768445
2009,Oklahoma City Thunder,OKC,Kyle,Weaver,Kyle Weaver,Shooting Guard,870968,144.435,0.364,0.368,0.833,18,11,4,6,6,36,1166,-0.67569183,1.036677127,0.360985297,1.849149952
2000,Sacramento Kings,SAC,Chris,Webber,Chris Webber,Center and Power Forward,12000000,2834.926667,0.481,0.071,0.703,777,294,195,93,118,1898,3076,2.045576816,1.957906415,4.003483231,10.61385209
2001,Sacramento Kings,SAC,Chris,Webber,Chris Webber,Center and Power Forward,12750000,2072.32,0.495,0.263,0.749,546,259,158,90,76,1322,3184,0.960508809,2.153563917,3.114072726,9.505837025
2002,Sacramento Kings,SAC,Chris,Webber,Chris Webber,Center and Power Forward,14343750,2617.325,0.461,0.238,0.607,704,364,215,106,88,1542,2738,2.462185528,0.971512576,3.433698103,8.653121949
2003,Sacramento Kings,SAC,Chris,Webber,Chris Webber,Center and Power Forward,15937500,832.9016667,0.413,0.2,0.711,200,105,60,31,20,430,2868,0.381012253,1.36983101,1.750843263,6.588407599
2004,Sacramento Kings,TOT,Chris,Webber,Chris Webber,Center and Power Forward,17531250,2373.093333,0.433,0.341,0.794,612,318,182,94,53,1306,1277,-3.017011413,0.679879504,-2.337131909,0.275507987
2004,Sacramento Kings,PHI,Chris,Webber,Chris Webber,Center and Power Forward,17531250,703.7883333,0.391,0.267,0.776,165,66,49,26,19,328,1277,-3.017011413,0.679879504,-2.337131909,0.275507987
2004,Sacramento Kings,SAC,Chris,Webber,Chris Webber,Center and Power Forward,17531250,1669.305,0.449,0.379,0.799,447,252,133,68,34,978,1277,-3.017011413,0.679879504,-2.337131909,0.275507987
2005,Philadelphia 76ers,PHI,Chris,Webber,Chris Webber,Center and Power Forward,19125000,2892.471667,0.434,0.273,0.756,741,256,182,103,62,1518,2556,-1.233306128,-0.40082133,-1.634127458,1.467469976
2006,Philadelphia 76ers,TOT,Chris,Webber,Chris Webber,Center and Power Forward,17600000,1820.631667,0.452,0.364,0.638,437,188,107,60,41,684,2893,-0.759086129,-1.290049827,-2.049135957,1.029518266
2006,Philadelphia 76ers,DET,Chris,Webber,Chris Webber,Center and Power Forward,17600000,1276.726667,0.489,0.333,0.636,288,127,74,42,26,486,2893,-0.759086129,-1.290049827,-2.049135957,1.029518266
2006,Philadelphia 76ers,PHI,Chris,Webber,Chris Webber,Center and Power Forward,17600000,543.905,0.387,0.4,0.643,149,61,33,18,15,198,2893,-0.759086129,-1.290049827,-2.049135957,1.029518266
2006,Detroit Pistons,TOT,Chris,Webber,Chris Webber,Center and Power Forward,661024,1820.631667,0.452,0.364,0.638,437,188,107,60,41,684,2893,-0.759086129,-1.290049827,-2.049135957,1.029518266
2006,Detroit Pistons,DET,Chris,Webber,Chris Webber,Center and Power Forward,661024,1276.726667,0.489,0.333,0.636,288,127,74,42,26,486,2893,-0.759086129,-1.290049827,-2.049135957,1.029518266
2006,Detroit Pistons,PHI,Chris,Webber,Chris Webber,Center and Power Forward,661024,543.905,0.387,0.4,0.643,149,61,33,18,15,198,2893,-0.759086129,-1.290049827,-2.049135957,1.029518266
2007,Philadelphia 76ers,GSW,Chris,Webber,Chris Webber,Center and Power Forward,19000000,125.835,0.484,0,0.417,32,18,11,4,6,35,2225,-0.795051887,-0.542802909,-1.337854797,1.666423574
2007,Golden State Warriors,GSW,Chris,Webber,Chris Webber,Center and Power Forward,602173,125.835,0.484,0,0.417,32,18,11,4,6,35,2225,-0.795051887,-0.542802909,-1.337854797,1.666423574
2006,Portland Trail Blazers,POR,Martell,Webster,Martell Webster,Small Forward,2780160,1759.385,0.396,0.364,0.705,240,52,76,35,19,574,1070,-0.456347905,-3.43651464,-3.892862545,-0.625638294
2007,Portland Trail Blazers,POR,Martell,Webster,Martell Webster,Small Forward,2974080,2132.35,0.422,0.388,0.735,296,90,83,42,28,799,1759,-0.981524142,-1.378631021,-2.360155163,0.350380817
2008,Portland Trail Blazers,POR,Martell,Webster,Martell Webster,Small Forward,3771133,5.25,0,0,0,0,0,0,0,0,0,2132,-0.333244868,-0.866950505,-1.200195373,1.687724224
2009,Portland Trail Blazers,POR,Martell,Webster,Martell Webster,Small Forward,4344000,2005.161667,0.405,0.373,0.813,268,62,60,45,40,768,5,-6.032362736,-1.805948292,-7.838311028,-0.013097588
2010,Minnesota Timberwolves,MIN,Martell,Webster,Martell Webster,Small Forward,4800000,1094.466667,0.447,0.417,0.77,147,53,58,28,9,453,2157,0.328204357,0.190667004,0.518871361,3.612101779
2011,Minnesota Timberwolves,MIN,Martell,Webster,Martell Webster,Small Forward,5256000,1139.556667,0.423,0.339,0.792,168,40,46,31,17,324,1094,-0.143569265,-3.081045659,-3.224614923,-0.265115385
2012,Washington Wizards,WAS,Martell,Webster,Martell Webster,Small Forward,1600000,2200.086667,0.442,0.422,0.848,294,143,90,49,17,869,1140,-0.578049866,-0.795964891,-1.374014757,0.800432498
2012,Minnesota Timberwolves,WAS,Martell,Webster,Martell Webster,Small Forward,600000,2200.086667,0.442,0.422,0.848,294,143,90,49,17,869,1140,-0.578049866,-0.795964891,-1.374014757,0.800432498
2013,Washington Wizards,WAS,Martell,Webster,Martell Webster,Small Forward,5150000,2157.115,0.433,0.392,0.84,222,97,58,41,15,759,2200,1.426954764,0.016875024,1.443829789,4.702450455
2014,Washington Wizards,WAS,Martell,Webster,Martell Webster,Small Forward,5381750,351.6283333,0.264,0.233,0.75,46,17,22,7,1,106,2352,0.733958539,-2.300360083,-1.566401544,1.418225816
2009,Toronto Raptors,TOR,Sonny,Weems,Sonny Weems,Shooting Guard and Small Forward,736420,1367.97,0.515,0.133,0.688,192,101,65,39,25,518,55,-9.035186387,-2.286341925,-11.32152831,-0.245645356
2010,Toronto Raptors,TOR,Sonny,Weems,Sonny Weems,Shooting Guard and Small Forward,854389,1413.188333,0.444,0.279,0.766,153,104,86,34,2,545,1368,-0.851882826,-1.053758726,-1.905641552,0.588863835
2000,Portland Trail Blazers,POR,Bonzi,Wells,Bonzi Wells,Small Forward and Shooting Guard,1528440,1995.535,0.533,0.34,0.66,367,208,169,94,20,948,1350,0.434880499,1.496280742,1.93116124,3.262085252
2001,Portland Trail Blazers,POR,Bonzi,Wells,Bonzi Wells,Small Forward and Shooting Guard,2028239,2350.475,0.469,0.384,0.741,444,204,191,113,25,1255,1995,1.845983155,0.391305824,2.237288978,5.094193677
2002,Portland Trail Blazers,POR,Bonzi,Wells,Bonzi Wells,Small Forward and Shooting Guard,6300000,2397.208333,0.441,0.292,0.722,394,246,215,123,18,1138,2454,1.457123465,-0.160032478,1.297090988,5.092182797
2003,Memphis Grizzlies,TOT,Bonzi,Wells,Bonzi Wells,Small Forward and Shooting Guard,7000000,1871.863333,0.427,0.319,0.754,260,139,161,91,19,886,2664,0.032486609,0.868441375,0.900927984,5.031727469
2003,Memphis Grizzlies,MEM,Bonzi,Wells,Bonzi Wells,Small Forward and Shooting Guard,7000000,1468.448333,0.437,0.344,0.75,199,104,129,71,16,728,2664,0.032486609,0.868441375,0.900927984,5.031727469
2003,Memphis Grizzlies,POR,Bonzi,Wells,Bonzi Wells,Small Forward and Shooting Guard,7000000,403.415,0.389,0.125,0.778,61,35,32,20,3,158,2664,0.032486609,0.868441375,0.900927984,5.031727469
2004,Memphis Grizzlies,MEM,Bonzi,Wells,Bonzi Wells,Small Forward and Shooting Guard,7700000,1488.87,0.441,0.346,0.75,229,80,90,85,27,721,1966,-2.132003171,-1.215592104,-3.347595275,-0.607703261
2005,Sacramento Kings,SAC,Bonzi,Wells,Bonzi Wells,Small Forward and Shooting Guard,8000000,1684.338333,0.463,0.222,0.679,401,144,126,94,25,707,1514,-1.355652289,1.040052688,-0.315599601,1.893297889
2006,Houston Rockets,HOU,Bonzi,Wells,Bonzi Wells,Small Forward and Shooting Guard,2115000,590.0966667,0.411,0.143,0.561,120,31,57,24,13,217,1933,0.90534907,0.687254184,1.592603253,4.310320003
2007,New Orleans Hornets,TOT,Bonzi,Wells,Bonzi Wells,Small Forward and Shooting Guard,2284200,1561.246667,0.443,0.24,0.643,331,97,103,75,32,662,590,-5.622109564,0.619990697,-5.002118867,-0.682260418
2007,New Orleans Hornets,NOH,Bonzi,Wells,Bonzi Wells,Small Forward and Shooting Guard,2284200,437.6266667,0.49,0.333,0.66,71,17,27,24,8,193,590,-5.622109564,0.619990697,-5.002118867,-0.682260418
2007,New Orleans Hornets,HOU,Bonzi,Wells,Bonzi Wells,Small Forward and Shooting Guard,2284200,1123.62,0.425,0.211,0.638,260,80,76,51,24,469,590,-5.622109564,0.619990697,-5.002118867,-0.682260418
2003,Boston Celtics,BOS,Jiri,Welsch,Jiri Welsch,Small Forward and Shooting Guard,1326600,2185.285,0.428,0.381,0.743,296,183,129,101,7,746,234,-4.624128462,-2.113397466,-6.737525928,-0.478733878
2004,Boston Celtics,TOT,Jiri,Welsch,Jiri Welsch,Small Forward and Shooting Guard,1419240,1320.661667,0.402,0.309,0.763,167,103,73,44,5,461,2283,-0.339271961,-0.306608031,-0.645879992,2.452813135
2004,Boston Celtics,CLE,Jiri,Welsch,Jiri Welsch,Small Forward and Shooting Guard,1419240,191.155,0.235,0.182,0.714,28,19,15,5,0,46,2283,-0.339271961,-0.306608031,-0.645879992,2.452813135
2004,Boston Celtics,BOS,Jiri,Welsch,Jiri Welsch,Small Forward and Shooting Guard,1419240,1129.506667,0.428,0.323,0.773,139,84,58,39,5,415,2283,-0.339271961,-0.306608031,-0.645879992,2.452813135
2005,Milwaukee Bucks,MIL,Jiri,Welsch,Jiri Welsch,Small Forward and Shooting Guard,2177114,865.8583333,0.387,0.286,0.747,111,62,41,34,1,251,1317,-1.202176635,-1.552666435,-2.75484307,-0.024186594
2000,Charlotte Hornets,CHH,David,Wesley,David Wesley,Shooting Guard and Point Guard,2880000,3105.441667,0.422,0.376,0.799,224,361,171,128,16,1414,2912,1.329430082,-0.446428553,0.883001529,5.38048482
2001,Charlotte Hornets,CHH,David,Wesley,David Wesley,Shooting Guard and Point Guard,3240000,2490.366667,0.4,0.332,0.734,143,236,119,74,15,951,3500,1.001894789,-0.189645257,0.812249531,6.404645329
2002,New Orleans Hornets,NOH,David,Wesley,David Wesley,Shooting Guard and Point Guard,3600000,2710.671667,0.433,0.424,0.781,175,251,132,109,9,1217,2864,-0.757677091,-1.741503755,-2.499180846,0.367516752
2003,New Orleans Hornets,NOH,David,Wesley,David Wesley,Shooting Guard and Point Guard,3960000,2006.286667,0.389,0.323,0.753,134,175,100,71,14,851,2895,1.584941593,-0.514618619,1.070322975,5.626253308
2004,New Orleans Hornets,TOT,David,Wesley,David Wesley,Shooting Guard and Point Guard,4455000,2777.405,0.398,0.375,0.857,228,265,113,96,9,948,2244,-0.470527202,-0.949583685,-1.420110887,1.51597432
2004,New Orleans Hornets,HOU,David,Wesley,David Wesley,Shooting Guard and Point Guard,4455000,1843.616667,0.404,0.383,0.841,143,156,59,61,8,587,2244,-0.470527202,-0.949583685,-1.420110887,1.51597432
2004,New Orleans Hornets,NOH,David,Wesley,David Wesley,Shooting Guard and Point Guard,4455000,933.7883333,0.389,0.35,0.882,85,109,54,35,1,361,2244,-0.470527202,-0.949583685,-1.420110887,1.51597432
2005,Houston Rockets,HOU,David,Wesley,David Wesley,Shooting Guard and Point Guard,5070000,2371.693333,0.403,0.365,0.807,178,204,120,59,6,702,3054,0.326630582,-0.220414576,0.106216006,4.490632741
2006,Cleveland Cavaliers,CLE,David,Wesley,David Wesley,Shooting Guard and Point Guard,1750000,352.365,0.293,0.237,0.714,35,37,17,12,4,73,2372,-0.333367197,-0.185570499,-0.518937696,2.70715977
2004,New Orleans Hornets,NOH,David,West,David West,Small Forward and Center and Power Forward,1247160,548.9916667,0.436,0.4,0.68,129,23,37,12,16,186,1041,-1.023821782,0.148848799,-0.874972982,1.002143221
2005,New Orleans/Oklahoma City Hornets,NOK,David,West,David West,Small Forward and Center and Power Forward,1334160,2526.006667,0.512,0.273,0.843,548,92,105,61,64,1262,552,-4.105886706,-0.084967762,-4.190854467,-0.405786839
2006,New Orleans/Oklahoma City Hornets,NOK,David,West,David West,Small Forward and Center and Power Forward,2051938,1899.661667,0.476,0.32,0.824,424,114,98,42,38,949,2526,0.650432815,-1.319733852,-0.669301037,2.665007289
2007,New Orleans Hornets,NOH,David,West,David West,Small Forward and Center and Power Forward,10650000,2869.555,0.482,0.24,0.85,675,177,165,62,99,1564,1900,0.80284756,-0.411711405,0.391136156,3.024780981
2008,New Orleans Hornets,NOH,David,West,David West,Small Forward and Center and Power Forward,9862500,2981.823333,0.472,0.24,0.884,646,173,163,49,68,1593,3355,-0.121745558,1.36922681,1.247481252,6.858374345
2009,New Orleans Hornets,NOH,David,West,David West,Small Forward and Center and Power Forward,9075000,2948.651667,0.505,0.259,0.865,605,239,173,76,60,1541,3160,-0.09710886,-0.11012378,-0.20723264,4.069296781
2010,New Orleans Hornets,NOH,David,West,David West,Small Forward and Center and Power Forward,8287500,2450.526667,0.508,0.222,0.807,529,164,142,67,62,1322,2949,0.780240835,-1.208164227,-0.427923392,3.475210663
2011,Indiana Pacers,IND,David,West,David West,Small Forward and Center and Power Forward,10000000,1924.565,0.487,0.222,0.807,433,140,93,52,46,842,2451,0.558172028,0.870356514,1.428528542,5.199726128
2012,Indiana Pacers,IND,David,West,David West,Small Forward and Center and Power Forward,10000000,2435.401667,0.498,0.211,0.768,563,213,157,74,69,1250,2341,0.376250177,1.055137082,1.431387258,4.995866233
2013,Indiana Pacers,IND,David,West,David West,Small Forward and Center and Power Forward,12000000,2472.145,0.488,0.267,0.789,542,223,133,61,74,1118,3124,0.444319635,1.495586183,1.939905818,7.445525205
